s ds n T
7.75000000E+08	1.00000000E+07	1.88506585E+09	9.74898939E+05
7.85000000E+08	1.00000000E+07	1.86079540E+09	9.85668199E+05
7.95000000E+08	1.00000000E+07	1.83762585E+09	9.96154904E+05
8.05000000E+08	1.00000000E+07	1.81547361E+09	1.00637429E+06
8.15000000E+08	1.00000000E+07	1.79426343E+09	1.01634051E+06
8.25000000E+08	1.00000000E+07	1.77392814E+09	1.02606645E+06
8.35000000E+08	1.00000000E+07	1.75440737E+09	1.03556385E+06
8.45000000E+08	1.00000000E+07	1.73564647E+09	1.04484360E+06
8.55000000E+08	1.00000000E+07	1.71759575E+09	1.05391585E+06
8.65000000E+08	1.00000000E+07	1.70021039E+09	1.06278980E+06
8.75000000E+08	1.00000000E+07	1.68344930E+09	1.07147417E+06
8.85000000E+08	1.00000000E+07	1.66727496E+09	1.07997704E+06
8.95000000E+08	1.00000000E+07	1.65165309E+09	1.08830588E+06
9.05000000E+08	1.00000000E+07	1.63655222E+09	1.09646770E+06
9.15000000E+08	1.00000000E+07	1.62194344E+09	1.10446903E+06
9.25000000E+08	1.00000000E+07	1.60780006E+09	1.11231598E+06
9.35000000E+08	1.00000000E+07	1.59409746E+09	1.12001429E+06
9.45000000E+08	1.00000000E+07	1.58081285E+09	1.12756937E+06
9.55000000E+08	1.00000000E+07	1.56792512E+09	1.13498628E+06
9.65000000E+08	1.00000000E+07	1.55541466E+09	1.14226981E+06
9.75000000E+08	1.00000000E+07	1.54326323E+09	1.14942448E+06
9.85000000E+08	1.00000000E+07	1.53145384E+09	1.15645453E+06
9.95000000E+08	1.00000000E+07	1.51997066E+09	1.16336400E+06
1.00500000E+09	1.00000000E+07	1.50879889E+09	1.17015672E+06
1.01500000E+09	1.00000000E+07	1.49792467E+09	1.17683628E+06
1.02500000E+09	1.00000000E+07	1.48733504E+09	1.18340614E+06
1.03500000E+09	1.00000000E+07	1.47701784E+09	1.18986954E+06
1.04500000E+09	1.00000000E+07	1.46696165E+09	1.19622958E+06
1.05500000E+09	1.00000000E+07	1.45715573E+09	1.20248922E+06
1.06500000E+09	1.00000000E+07	1.44758997E+09	1.20865126E+06
1.07500000E+09	1.00000000E+07	1.43825486E+09	1.21471839E+06
1.08500000E+09	1.00000000E+07	1.42914141E+09	1.22069316E+06
1.09500000E+09	1.00000000E+07	1.42024115E+09	1.22657800E+06
1.10500000E+09	1.00000000E+07	1.41154605E+09	1.23237526E+06
1.11500000E+09	1.00000000E+07	1.40304855E+09	1.23808716E+06
1.12500000E+09	1.00000000E+07	1.39474147E+09	1.24371583E+06
1.13500000E+09	1.00000000E+07	1.38661799E+09	1.24926333E+06
1.14500000E+09	1.00000000E+07	1.37867168E+09	1.25473161E+06
1.15500000E+09	1.00000000E+07	1.37089640E+09	1.26012256E+06
1.16500000E+09	1.00000000E+07	1.36328634E+09	1.26543796E+06
1.17500000E+09	1.00000000E+07	1.35583597E+09	1.27067957E+06
1.18500000E+09	1.00000000E+07	1.34854002E+09	1.27584904E+06
1.19500000E+09	1.00000000E+07	1.34139348E+09	1.28094797E+06
1.20500000E+09	1.00000000E+07	1.33439158E+09	1.28597790E+06
1.21500000E+09	1.00000000E+07	1.32752976E+09	1.29094032E+06
1.22500000E+09	1.00000000E+07	1.32080368E+09	1.29583664E+06
1.23500000E+09	1.00000000E+07	1.31420919E+09	1.30066825E+06
1.24500000E+09	1.00000000E+07	1.30774232E+09	1.30543647E+06
1.25500000E+09	1.00000000E+07	1.30139929E+09	1.31014258E+06
1.26500000E+09	1.00000000E+07	1.29517647E+09	1.31478781E+06
1.27500000E+09	1.00000000E+07	1.28907039E+09	1.31937335E+06
1.28500000E+09	1.00000000E+07	1.28307774E+09	1.32390035E+06
1.29500000E+09	1.00000000E+07	1.27719533E+09	1.32836992E+06
1.30500000E+09	1.00000000E+07	1.27142010E+09	1.33278314E+06
1.31500000E+09	1.00000000E+07	1.26574914E+09	1.33714104E+06
1.32500000E+09	1.00000000E+07	1.26017963E+09	1.34144463E+06
1.33500000E+09	1.00000000E+07	1.25470887E+09	1.34569488E+06
1.34500000E+09	1.00000000E+07	1.24933428E+09	1.34989273E+06
1.35500000E+09	1.00000000E+07	1.24405337E+09	1.35403909E+06
1.36500000E+09	1.00000000E+07	1.23886374E+09	1.35813484E+06
1.37500000E+09	1.00000000E+07	1.23376309E+09	1.36218085E+06
1.38500000E+09	1.00000000E+07	1.22874920E+09	1.36617793E+06
1.39500000E+09	1.00000000E+07	1.22381994E+09	1.37012691E+06
1.40500000E+09	1.00000000E+07	1.21897326E+09	1.37402854E+06
1.41500000E+09	1.00000000E+07	1.21420717E+09	1.37788360E+06
1.42500000E+09	1.00000000E+07	1.20951977E+09	1.38169282E+06
1.43500000E+09	1.00000000E+07	1.20490922E+09	1.38545690E+06
1.44500000E+09	1.00000000E+07	1.20037374E+09	1.38917656E+06
1.45500000E+09	1.00000000E+07	1.19591161E+09	1.39285245E+06
1.46500000E+09	1.00000000E+07	1.19152119E+09	1.39648524E+06
1.47500000E+09	1.00000000E+07	1.18720088E+09	1.40007556E+06
1.48500000E+09	1.00000000E+07	1.18294913E+09	1.40362402E+06
